execution_num;num_execs;size_msg;incremental;time
0;100;100;False;0.016346594999959000033
1;100;100;False;0.009123056999896900568
2;100;100;False;0.0086787019999973007145
3;100;100;False;0.008207737000020500634
4;100;100;False;0.008522588999994600359
5;100;100;False;0.0083869539998884003185
6;100;100;False;0.008663582999815800864
7;100;100;False;0.008756236999943000504
8;100;100;False;0.008058797000103300537
9;100;100;False;0.008205272999930400199
10;100;100;False;0.0081256629998732003706
11;100;100;False;0.0082117039999046008425
12;100;100;False;0.008741690999840800308
13;100;100;False;0.0084798179998415001285
14;100;100;False;0.0075897369999893002715
15;100;100;False;0.007034333000092100191
16;100;100;False;0.007173034000061200184
17;100;100;False;0.007096159000184200198
18;100;100;False;0.006821764000051000129
19;100;100;False;0.007177723000040500158
20;100;100;False;0.007698249999975700225
21;100;100;False;0.0076106880001132002495
22;100;100;False;0.008660186999804600494
23;100;100;False;0.0071501110001008002376
24;100;100;False;0.00743495500000780022
25;100;100;False;0.0075230309998912002142
26;100;100;False;0.0075364560000251001187
27;100;100;False;0.007027580999874600068
28;100;100;False;0.0070627469999634002323
29;100;100;False;0.0056135039999387001397
30;100;100;False;0.0059918350000315000192
31;100;100;False;0.0054506980000041003673
32;100;100;False;0.005621498999971600262
33;100;100;False;0.0061227300000153001003
34;100;100;False;0.0063678510000499000815
35;100;100;False;0.0067879399998672000985
36;100;100;False;0.005891696999924500057
37;100;100;False;0.0061119110000617000306
38;100;100;False;0.005961368000043700162
39;100;100;False;0.0061491910000766002165
40;100;100;False;0.0062864280000667002724
41;100;100;False;0.006504987999960500089
42;100;100;False;0.006210675999909600134
43;100;100;False;0.006355167000037900346
44;100;100;False;0.0057460539999282002344
45;100;100;False;0.0057694470001479003854
46;100;100;False;0.0052514540000174001616
47;100;100;False;0.005183896999824300078
48;100;100;False;0.005431843999985900076
49;100;100;False;0.0055508460000054000993
50;100;100;False;0.0053045040001505000885
51;100;100;False;0.005355649999955800107
52;100;100;False;0.00589115700017800014
53;100;100;False;0.00541245699992010023
54;100;100;False;0.005281911000110900249
55;100;100;False;0.0057496500000979002334
56;100;100;False;0.0063419230000363001343
57;100;100;False;0.005481856999949500167
58;100;100;False;0.0054849830000875000185
59;100;100;False;0.005549904999952300251
60;100;100;False;0.005733920000011200231
61;100;100;False;0.0063147309999748001824
62;100;100;False;0.0060295959999619001823
63;100;100;False;0.006183114000123100286
64;100;100;False;0.006334447999961400136
65;100;100;False;0.0074241569998321002566
66;100;100;False;0.0056491620000541000607
67;100;100;False;0.005818439999984300129
68;100;100;False;0.0053980600000611000944
69;100;100;False;0.0125141460000577006695
70;100;100;False;0.00667255500002260013
71;100;100;False;0.0064784789999519001163
72;100;100;False;0.0066614830000161001297
73;100;100;False;0.0064745019999462001883
74;100;100;False;0.0066297329999542003315
75;100;100;False;0.0061624460001893002076
76;100;100;False;0.005851300999893000246
77;100;100;False;0.006417824999971300133
78;100;100;False;0.007706535999886900308
79;100;100;False;0.0059961429999475001143
80;100;100;False;0.0065854599999966003873
81;100;100;False;0.005991234000020700251
82;100;100;False;0.0055450960001051001827
83;100;100;False;0.0068522610001763000626
84;100;100;False;0.006293653000057000159
85;100;100;False;0.0063620600001286003664
86;100;100;False;0.007278460999941400132
87;100;100;False;0.0063894509999044002413
88;100;100;False;0.005838617000108400207
89;100;100;False;0.0062114790000577001575
90;100;100;False;0.0059294269999554003944
91;100;100;False;0.0058905240000513003906
92;100;100;False;0.006191149000187500147
93;100;100;False;0.006019015999981900192
94;100;100;False;0.0057879819999016000887
95;100;100;False;0.006300734999967800079
96;100;100;False;0.006190748999870100168
97;100;100;False;0.006073908999951500333
98;100;100;False;0.0061323799998262004327
99;100;100;False;0.0057012190000022000547
0;100;100;True;0.0077616799999304002602
1;100;100;True;0.0073916440001084004335
2;100;100;True;0.0069542030000773000925
3;100;100;True;0.0071701080000820000687
4;100;100;True;0.00753301999998240001
5;100;100;True;0.007576091000146100221
6;100;100;True;0.0069935369999709002045
7;100;100;True;0.007439744999828500245
8;100;100;True;0.0074235439999482000922
9;100;100;True;0.009081647999892000778
10;100;100;True;0.0073578609999456002014
11;100;100;True;0.007284182999910500042
12;100;100;True;0.0073221840000314000405
13;100;100;True;0.0070155379999048000927
14;100;100;True;0.0072513109998907001458
15;100;100;True;0.0068999220000023004165
16;100;100;True;0.008072041999866800752
17;100;100;True;0.02324201700002950094
18;100;100;True;0.007912903000033000289
19;100;100;True;0.0075079319999531001634
20;100;100;True;0.008278400000108300516
21;100;100;True;0.0073955830000612000213
22;100;100;True;0.007065602000011400423
23;100;100;True;0.0072049430000332001164
24;100;100;True;0.007181689999924700113
25;100;100;True;0.0073542740001355001722
26;100;100;True;0.007063287999926600412
27;100;100;True;0.007195736000085000035
28;100;100;True;0.005888871000024400136
29;100;100;True;0.0061650299999199001735
30;100;100;True;0.0058736139999380002075
31;100;100;True;0.0059850929999354001224
32;100;100;True;0.008058325999854700633
33;100;100;True;0.005930280000029500287
34;100;100;True;0.005879513999843700295
35;100;100;True;0.0059640530000706001856
36;100;100;True;0.0059795720001146000083
37;100;100;True;0.0061678649999520000075
38;100;100;True;0.0060602539999763003695
39;100;100;True;0.0059448270001210001823
40;100;100;True;0.0058364229998915002906
41;100;100;True;0.0055184360001019000866
42;100;100;True;0.0059309509999819001735
43;100;100;True;0.005733949999921500104
44;100;100;True;0.0057899470000393003094
45;100;100;True;0.006667354000001000404
46;100;100;True;0.0059914540001955000903
47;100;100;True;0.0059295179999026004225
48;100;100;True;0.005748607999976200131
49;100;100;True;0.0068139390000396000274
50;100;100;True;0.006126198000174500405
51;100;100;True;0.0058230180000007000785
52;100;100;True;0.00574392900011840013
53;100;100;True;0.0062181910000162002317
54;100;100;True;0.007221403999892400151
55;100;100;True;0.0058993610000470002655
56;100;100;True;0.0058643459999528002244
57;100;100;True;0.0055518189999474000865
58;100;100;True;0.006948752999960300207
59;100;100;True;0.0054808149998278000645
60;100;100;True;0.0064192280001406001183
61;100;100;True;0.005732879000106300138
62;100;100;True;0.005601321000085300074
63;100;100;True;0.00565343899984310002
64;100;100;True;0.0055565770001064001757
65;100;100;True;0.0057800270001280001225
66;100;100;True;0.006009578999965000355
67;100;100;True;0.0056641500000296001946
68;100;100;True;0.0055208799999491003224
69;100;100;True;0.005685459999995100093
70;100;100;True;0.005789735000007400177
71;100;100;True;0.0067826419999617000925
72;100;100;True;0.0060189359999184002467
73;100;100;True;0.0054933590001837000194
74;100;100;True;0.0067692049999549001524
75;100;100;True;0.006348625000100300078
76;100;100;True;0.0065940760000557001666
77;100;100;True;0.0062185409999528000816
78;100;100;True;0.0058722999999645001876
79;100;100;True;0.006090259000074800186
80;100;100;True;0.0059320739999293003314
81;100;100;True;0.0059614080000755000077
82;100;100;True;0.0064427219999742000103
83;100;100;True;0.005930679999892100006
84;100;100;True;0.0056352750000312002224
85;100;100;True;0.0060184650001247003495
86;100;100;True;0.0073962530000243002087
87;100;100;True;0.005731976000106300123
88;100;100;True;0.007662904000198800074
89;100;100;True;0.005913086999953400154
90;100;100;True;0.0063908239999362001504
91;100;100;True;0.0066625449999263000253
92;100;100;True;0.0062545880000469001453
93;100;100;True;0.0059845309999672002474
94;100;100;True;0.0061094160000720000234
95;100;100;True;0.005615116999933600188
96;100;100;True;0.0064503460000650001196
97;100;100;True;0.005790426999965300227
98;100;100;True;0.006300043999999400089
99;100;100;True;0.0057681760001741001764
0;100;100100;False;0.6575483169999637445
1;100;100100;False;0.6503827670001101069
2;100;100100;False;0.60735273900013453385
3;100;100100;False;0.61821901999996953236
4;100;100100;False;0.6120426699999369502
5;100;100100;False;0.62923821999993334586
6;100;100100;False;0.61233602900006145475
7;100;100100;False;0.6069338820000208523
8;100;100100;False;0.61328384999978835523
9;100;100100;False;0.6140392690001590381
10;100;100100;False;0.61117723500001375214
11;100;100100;False;0.61446700400006193377
12;100;100100;False;0.6150363229999129544
13;100;100100;False;0.61681553299990810046
14;100;100100;False;0.6293883920000098442
15;100;100100;False;0.6336900419998983125
16;100;100100;False;0.61479203199996834694
17;100;100100;False;0.6239849119999687499
18;100;100100;False;0.6452747220000674133
19;100;100100;False;0.6433268130001579266
20;100;100100;False;0.6194394229999028445
21;100;100100;False;0.61291885400009904483
22;100;100100;False;0.6109173050001569516
23;100;100100;False;0.5981535400001121161
24;100;100100;False;0.6031902100000934297
25;100;100100;False;0.59916085200006774514
26;100;100100;False;0.62088328599998021673
27;100;100100;False;0.6339232799998626433
28;100;100100;False;0.60728521299984095094
29;100;100100;False;0.59241044200007264564
30;100;100100;False;0.6071333669999603444
31;100;100100;False;0.6175866519999998472
32;100;100100;False;0.60465659400006155355
33;100;100100;False;0.5959319860000960034
34;100;100100;False;0.59276993800017374614
35;100;100100;False;0.62115533600012895477
36;100;100100;False;0.6021025179998105159
37;100;100100;False;0.5907190049999826442
38;100;100100;False;0.60073788399995464715
39;100;100100;False;0.59116190700001425284
40;100;100100;False;0.58821201599994310527
41;100;100100;False;0.58810149800001454423
42;100;100100;False;0.6230244480000235452
43;100;100100;False;0.62664194200010570057
44;100;100100;False;0.63873970700001314604
45;100;100100;False;0.6050855609998958551
46;100;100100;False;0.590794486999811852
47;100;100100;False;0.5968188319998262159
48;100;100100;False;0.5897861429998555449
49;100;100100;False;0.60474758700001984835
50;100;100100;False;0.5866481979999207397
51;100;100100;False;0.5865353760000289185
52;100;100100;False;0.5891492860000653309
53;100;100100;False;0.5886059960000693536
54;100;100100;False;0.593744799999967654
55;100;100100;False;0.592447801999923751
56;100;100100;False;0.6239011249999748543
57;100;100100;False;0.5945973709999633483
58;100;100100;False;0.58858971499989820586
59;100;100100;False;0.5987512219999189256
60;100;100100;False;0.60446471399995971296
61;100;100100;False;0.59258262499997704786
62;100;100100;False;0.5982661409998395463
63;100;100100;False;0.58634004900000025184
64;100;100100;False;0.58726652900008935454
65;100;100100;False;0.60651450599993950163
66;100;100100;False;0.58599196599993774726
67;100;100100;False;0.5894936530000900454
68;100;100100;False;0.5914764270000887336
69;100;100100;False;0.58720951300006163365
70;100;100100;False;0.597155955000062022
71;100;100100;False;0.5924095000000304534
72;100;100100;False;0.59380080500000065324
73;100;100100;False;0.59530895800003225116
74;100;100100;False;0.6002493069997854036
75;100;100100;False;0.5956456379999508499
76;100;100100;False;0.60177818800002524924
77;100;100100;False;0.61717788600003564703
78;100;100100;False;0.60342173699996215497
79;100;100100;False;0.6161271830001169292
80;100;100100;False;0.6953566349998252516
81;100;100100;False;0.60384223500000144824
82;100;100100;False;0.61284039900010611746
83;100;100100;False;0.6203573479999704432
84;100;100100;False;0.6332453949999035103
85;100;100100;False;0.64188631700017140247
86;100;100100;False;0.6132332139998194487
87;100;100100;False;0.62261073000013311685
88;100;100100;False;0.6228396409999277239
89;100;100100;False;0.68788508099987655253
90;100;100100;False;0.6134770539999863104
91;100;100100;False;0.6003634519997831376
92;100;100100;False;0.6020368449999291549
93;100;100100;False;0.61233602099991912837
94;100;100100;False;0.61054297199984830513
95;100;100100;False;0.6104795319999990477
96;100;100100;False;0.6021635419999711303
97;100;100100;False;0.60868311799981711374
98;100;100100;False;0.62284327599991184954
99;100;100100;False;0.6020878699998775119
0;100;100100;True;0.34975279400009640085
1;100;100100;True;0.34289136600000341693
2;100;100100;True;0.33660171199994681768
3;100;100100;True;0.3324743089999627199
4;100;100100;True;0.3296747110000524117
5;100;100100;True;0.34222610599999792047
6;100;100100;True;0.3369246080001174204
7;100;100100;True;0.34091863100002212095
8;100;100100;True;0.34316037100006702154
9;100;100100;True;0.35035964400003621888
10;100;100100;True;0.3437755269999340224
11;100;100100;True;0.3337726569998267223
12;100;100100;True;0.3382600170000387152
13;100;100100;True;0.33123179500012150944
14;100;100100;True;0.33913099200003671285
15;100;100100;True;0.34578216700015201868
16;100;100100;True;0.3333987859998615022
17;100;100100;True;0.34116150799991362685
18;100;100100;True;0.3319179439999970227
19;100;100100;True;0.33179710699982922772
20;100;100100;True;0.34937573599995630502
21;100;100100;True;0.3303068879999955243
22;100;100100;True;0.33238158499989362005
23;100;100100;True;0.33740130399996792754
24;100;100100;True;0.33261154799993142284
25;100;100100;True;0.35212616400008300843
26;100;100100;True;0.33643420699991111178
27;100;100100;True;0.3432244819998686025
28;100;100100;True;0.32892432000016902371
29;100;100100;True;0.34491766200017082156
30;100;100100;True;0.35128624499998262198
31;100;100100;True;0.34859255499986802063
32;100;100100;True;0.33255585199981391176
33;100;100100;True;0.33073815700004161044
34;100;100100;True;0.3318935479999253202
35;100;100100;True;0.35136882000006142146
36;100;100100;True;0.38594321499999750813
37;100;100100;True;0.4176926820000517182
38;100;100100;True;0.3362788640001779239
39;100;100100;True;0.36028216199997581404
40;100;100100;True;0.34161413599986190093
41;100;100100;True;0.33871531099998691827
42;100;100100;True;0.34127001000001622177
43;100;100100;True;0.3532351349999771073
44;100;100100;True;0.35039767500006741008
45;100;100100;True;0.34102886699997692066
46;100;100100;True;0.3542545709999557202
47;100;100100;True;0.36061473899985652114
48;100;100100;True;0.3425981350001163217
49;100;100100;True;0.34682496499999582174
50;100;100100;True;0.361320683000030618
51;100;100100;True;0.42397170699996422627
52;100;100100;True;0.3475754149999373266
53;100;100100;True;0.3523307580001073247
54;100;100100;True;0.34897877200000931852
55;100;100100;True;0.33461342600003252112
56;100;100100;True;0.34071307599992900483
57;100;100100;True;0.33234729099990512058
58;100;100100;True;0.3374083070000323259
59;100;100100;True;0.33297264499992701436
60;100;100100;True;0.34826328600001932312
61;100;100100;True;0.34837966600002800988
62;100;100100;True;0.335327418000133326
63;100;100100;True;0.33642292499985160248
64;100;100100;True;0.33939399599989872325
65;100;100100;True;0.34617960299988220774
66;100;100100;True;0.35139297499995331142
67;100;100100;True;0.33636117000014542633
68;100;100100;True;0.33508919000018971834
69;100;100100;True;0.33592016099987631605
70;100;100100;True;0.33039338999992651225
71;100;100100;True;0.32783690800010811817
72;100;100100;True;0.32787949799990201427
73;100;100100;True;0.33626647200003390026
74;100;100100;True;0.33639421199995922507
75;100;100100;True;0.34568334999994471124
76;100;100100;True;0.33077201099990810595
77;100;100100;True;0.32796550000011842618
78;100;100100;True;0.33078750000004220055
79;100;100100;True;0.3263049800000317191
80;100;100100;True;0.33667929700004600724
81;100;100100;True;0.34052651300021352654
82;100;100100;True;0.32871377499986920157
83;100;100100;True;0.35641385600001740386
84;100;100100;True;0.33037156899990782755
85;100;100100;True;0.33909713899993221276
86;100;100100;True;0.32467191199998501894
87;100;100100;True;0.3415378439999585125
88;100;100100;True;0.33010531800005071812
89;100;100100;True;0.3362837340000621178
90;100;100100;True;0.33538350300000252524
91;100;100100;True;0.33003522700005272217
92;100;100100;True;0.32468257300001812649
93;100;100100;True;0.33694232199991341892
94;100;100100;True;0.3318972550000580113
95;100;100100;True;0.3284586259999284219
96;100;100100;True;0.33156383899995461872
97;100;100100;True;0.34048078799992231858
98;100;100100;True;0.32765067800005431842
99;100;100100;True;0.33101195300014291112
0;100;200100;False;0.012615436999794700859
1;100;200100;False;0.011531210000157400206
2;100;200100;False;0.0111677280001458000686
3;100;200100;False;0.014652434000026800381
4;100;200100;False;0.0123690030000034
5;100;200100;False;0.017401465999910201154
6;100;200100;False;0.011595390000138400266
7;100;200100;False;0.011836923999908200572
8;100;200100;False;0.010856101999934100744
9;100;200100;False;0.011940417999994500445
10;100;200100;False;0.011251075000018300604
11;100;200100;False;0.011645975999954200422
12;100;200100;False;0.011693985999954600516
13;100;200100;False;0.011296769999944200266
14;100;200100;False;0.011793934000024800315
15;100;200100;False;0.014225730999896700826
16;100;200100;False;0.013875182999981800283
17;100;200100;False;0.012976954999885400785
18;100;200100;False;0.013887778000025500363
19;100;200100;False;0.016038426999784801547
20;100;200100;False;0.013262773999940500463
21;100;200100;False;0.014949782000030600523
22;100;200100;False;0.012881867000032600629
23;100;200100;False;0.012985521000018700188
24;100;200100;False;0.015485877999935700536
25;100;200100;False;0.013008304000095300551
26;100;200100;False;0.0145023509999190006875
27;100;200100;False;0.013655710999955600685
28;100;200100;False;0.012648848999788100261
29;100;200100;False;0.012016381999956100152
30;100;200100;False;0.012540828000055600014
31;100;200100;False;0.012908567000067700317
32;100;200100;False;0.017642339000076300015
33;100;200100;False;0.011834700000008500226
34;100;200100;False;0.01112603899991880009
35;100;200100;False;0.011880857000051000746
36;100;200100;False;0.01108678500008850043
37;100;200100;False;0.0139013319999321000725
38;100;200100;False;0.023141979000001800665
39;100;200100;False;0.018790456000033300271
40;100;200100;False;0.02274601499993840134
41;100;200100;False;0.024518505000060000082
42;100;200100;False;0.01163818100008020065
43;100;200100;False;0.011864895999906300422
44;100;200100;False;0.011308460999998600632
45;100;200100;False;0.011214846000029700737
46;100;200100;False;0.011396396999998500282
47;100;200100;False;0.011124596999934500269
48;100;200100;False;0.01094997900008820059
49;100;200100;False;0.011050116999967900602
50;100;200100;False;0.0110289369999918007714
51;100;200100;False;0.011178546999872000442
52;100;200100;False;0.010858536000114200545
53;100;200100;False;0.01145481700018530051
54;100;200100;False;0.011241425999969500635
55;100;200100;False;0.010941763999880900482
56;100;200100;False;0.0116592710000986005126
57;100;200100;False;0.011539114000015400496
58;100;200100;False;0.011539806999962700859
59;100;200100;False;0.011164220999944400592
60;100;200100;False;0.011450689000184800098
61;100;200100;False;0.0115806430001157006915
62;100;200100;False;0.01223248900009820013
63;100;200100;False;0.0112489910000021006015
64;100;200100;False;0.012937260999933600236
65;100;200100;False;0.0118857859999932004985
66;100;200100;False;0.012338487000079100334
67;100;200100;False;0.0117254649999267001464
68;100;200100;False;0.01127028000018980014
69;100;200100;False;0.010574452999890000468
70;100;200100;False;0.011427636000007500641
71;100;200100;False;0.010676785999976300817
72;100;200100;False;0.0109196210000844003835
73;100;200100;False;0.026227455000025601262
74;100;200100;False;0.012589618999982000319
75;100;200100;False;0.01160919600010850046
76;100;200100;False;0.012046757999996500488
77;100;200100;False;0.011604838000039200546
78;100;200100;False;0.0120185149999088008305
79;100;200100;False;0.011212380999950000496
80;100;200100;False;0.011709203999998800405
81;100;200100;False;0.011704456999950700602
82;100;200100;False;0.011120959999970800314
83;100;200100;False;0.011243870000043700713
84;100;200100;False;0.0115119140000388003875
85;100;200100;False;0.011771180000096000476
86;100;200100;False;0.011427704999960000554
87;100;200100;False;0.01732766800000690166
88;100;200100;False;0.012172074000090800372
89;100;200100;False;0.011289858000054600259
90;100;200100;False;0.011910423000017400855
91;100;200100;False;0.0122615410000435007265
92;100;200100;False;0.011819791999869100341
93;100;200100;False;0.012094528000034000803
94;100;200100;False;0.010777904000178700414
95;100;200100;False;0.011148280999804900324
96;100;200100;False;0.013534975000084100566
97;100;200100;False;0.010747458999958100362
98;100;200100;False;0.010948194999855300619
99;100;200100;False;0.010931895000112400174
0;100;200100;True;0.5843355040001370071
1;100;200100;True;0.59183951899990461243
2;100;200100;True;0.58174143199994432507
3;100;200100;True;0.6019266480000169395
4;100;200100;True;0.59012693399995441723
5;100;200100;True;0.5897012430000359018
6;100;200100;True;0.5759841569999935018
7;100;200100;True;0.5818642519998320495
8;100;200100;True;0.5798871590000086451
9;100;200100;True;0.5787381999998615356
10;100;200100;True;0.5795917130001271289
11;100;200100;True;0.591384664999850429
12;100;200100;True;0.60185888000000864473
13;100;200100;True;0.65300255800002560136
14;100;200100;True;0.594716052000193951
15;100;200100;True;0.6210677609999493143
16;100;200100;True;0.5933063239999678551
17;100;200100;True;0.5912484390000827261
18;100;200100;True;0.5932165659999100171
19;100;200100;True;0.5935137639999084058
20;100;200100;True;0.5828664749999461492
21;100;200100;True;0.58565492299999255543
22;100;200100;True;0.615543194000110816
23;100;200100;True;0.77962016599985872745
24;100;200100;True;0.77105315399990104197
25;100;200100;True;0.6074302940000958495
26;100;200100;True;0.6100288559998715554
27;100;200100;True;0.60361423599988484057
28;100;200100;True;0.59945751899999755175
29;100;200100;True;0.58970297699988805107
30;100;200100;True;0.5937668189999385504
31;100;200100;True;0.5951651059999676363
32;100;200100;True;0.5873064039999460473
33;100;200100;True;0.57137836500010052987
34;100;200100;True;0.5808074970000234316
35;100;200100;True;0.5884704609998151481
36;100;200100;True;0.5816754669999677496
37;100;200100;True;0.58130396999990785467
38;100;200100;True;0.5820969789999708155
39;100;200100;True;0.5810895079998772417
40;100;200100;True;0.57549828400010483165
41;100;200100;True;0.57368480800005272613
42;100;200100;True;0.58161818999997194624
43;100;200100;True;0.5821677320000161471
44;100;200100;True;0.5757355099999581505
45;100;200100;True;0.5722588099999939004
46;100;200100;True;0.5755291929999657441
47;100;200100;True;0.5843536279999167471
48;100;200100;True;0.5829438800001297549
49;100;200100;True;0.57332172599990371964
50;100;200100;True;0.58648431100004905225
51;100;200100;True;0.5876957250000032218
52;100;200100;True;0.58955453700014004426
53;100;200100;True;0.5975525809999453486
54;100;200100;True;0.5735649329999430446
55;100;200100;True;0.57290985199983834875
56;100;200100;True;0.57781866300001605286
57;100;200100;True;0.5924068950000670464
58;100;200100;True;0.63993761699998674697
59;100;200100;True;0.5741644990000619453
60;100;200100;True;0.58121340999991844
61;100;200100;True;0.58900544600010085183
62;100;200100;True;0.59945875100015655335
63;100;200100;True;0.57982870899991212355
64;100;200100;True;0.5718272589999742195
65;100;200100;True;0.58044394500007001625
66;100;200100;True;0.57213859299986324913
67;100;200100;True;0.59464548999994804035
68;100;200100;True;0.62346004599999105267
69;100;200100;True;0.572524028000088947
70;100;200100;True;0.5749438929999538539
71;100;200100;True;0.5956956729999092204
72;100;200100;True;0.57519594699988374487
73;100;200100;True;0.5763242760001503484
74;100;200100;True;0.5718932930001301429
75;100;200100;True;0.5773506139998968445
76;100;200100;True;0.573386067000001054
77;100;200100;True;0.57264186900010805026
78;100;200100;True;0.57681245300000194565
79;100;200100;True;0.57400106199997924517
80;100;200100;True;0.5831804939998619375
81;100;200100;True;0.5710896739999498095
82;100;200100;True;0.5850550260001905478
83;100;200100;True;0.60425109500010865116
84;100;200100;True;0.57183856999995441583
85;100;200100;True;0.5855011339999689479
86;100;200100;True;0.57280445399987911514
87;100;200100;True;0.5728655190000605524
88;100;200100;True;0.57537040500005764976
89;100;200100;True;0.58624090300008901977
90;100;200100;True;0.5751811380000616536
91;100;200100;True;0.58598835900011181366
92;100;200100;True;0.58289282400005504314
93;100;200100;True;0.5690261170000211477
94;100;200100;True;0.5739468799999940529
95;100;200100;True;0.57335306499999194596
96;100;200100;True;0.5866704299999128125
97;100;200100;True;0.5665361900000789319
98;100;200100;True;0.56945787900008304483
99;100;200100;True;0.58564303999992262106
0;100;300100;False;0.014860995000162800436
1;100;300100;False;0.015001138000115800397
2;100;300100;False;0.013857199000085300422
3;100;300100;False;0.013796916000046500345
4;100;300100;False;0.0139255169999614007714
5;100;300100;False;0.013481894000051300453
6;100;300100;False;0.012646846000052100467
7;100;300100;False;0.0127348720000100001926
8;100;300100;False;0.017495985000095901074
9;100;300100;False;0.012885374999996200215
10;100;300100;False;0.013132738999956700479
11;100;300100;False;0.0134315499999500004985
12;100;300100;False;0.0139025839998793004915
13;100;300100;False;0.043430230000012601255
14;100;300100;False;0.021962746000099200167
15;100;300100;False;0.014258434000111900458
16;100;300100;False;0.01482572999998410003
17;100;300100;False;0.015395658999977900397
18;100;300100;False;0.016098349000003401438
19;100;300100;False;0.016321598000104100418
20;100;300100;False;0.016303583999842701652
21;100;300100;False;0.016216831000065101698
22;100;300100;False;0.01613321400009220044
23;100;300100;False;0.016114007999931300591
24;100;300100;False;0.016471429999910400244
25;100;300100;False;0.016035650999810701495
26;100;300100;False;0.016045399000176801402
27;100;300100;False;0.019343696999840100104
28;100;300100;False;0.015859600999874601257
29;100;300100;False;0.01599758099996500052
30;100;300100;False;0.014977954999949300366
31;100;300100;False;0.014603041000100300609
32;100;300100;False;0.013983456000005200712
33;100;300100;False;0.014619810999874900334
34;100;300100;False;0.014896211000177300363
35;100;300100;False;0.015580436000163800855
36;100;300100;False;0.016468954999936301353
37;100;300100;False;0.0152646530000310007985
38;100;300100;False;0.01498756199998750073
39;100;300100;False;0.015115503000060700328
40;100;300100;False;0.01830139699995890143
41;100;300100;False;0.015079283999966700339
42;100;300100;False;0.0148161110000727003905
43;100;300100;False;0.013619103000109900395
44;100;300100;False;0.013614425000014300504
45;100;300100;False;0.013193062000027500763
46;100;300100;False;0.014357769000071100504
47;100;300100;False;0.01401539600010420078
48;100;300100;False;0.014742041000090400776
49;100;300100;False;0.014526435999869000831
50;100;300100;False;0.014453679000098300367
51;100;300100;False;0.01448886600019250008
52;100;300100;False;0.016977659999838301541
53;100;300100;False;0.0143659349998868004356
54;100;300100;False;0.014891452000028700467
55;100;300100;False;0.01987391000011470149
56;100;300100;False;0.015226110999947100114
57;100;300100;False;0.015385210999966000486
58;100;300100;False;0.0143925760000910007985
59;100;300100;False;0.014769524000030200689
60;100;300100;False;0.01359577799985330071
61;100;300100;False;0.013616837999961500447
62;100;300100;False;0.013583274999973400307
63;100;300100;False;0.014774101000057200325
64;100;300100;False;0.01444393099995970077
65;100;300100;False;0.0137517709999883004646
66;100;300100;False;0.0134395140000832004346
67;100;300100;False;0.014564486999915700338
68;100;300100;False;0.0148460779998912002775
69;100;300100;False;0.017177717000094801236
70;100;300100;False;0.0240119239999785003
71;100;300100;False;0.0152153300000463006375
